# Title: Template of General Matrix class
# Covariance Matrix (row col value)
0	0	0.000000e+00
0	1	0.000000e+00
0	2	0.000000e+00
0	3	0.000000e+00
0	4	0.000000e+00
0	5	0.000000e+00
0	6	0.000000e+00
1	0	0.000000e+00
1	1	1.511531e-79
1	2	1.364637e-79
1	3	1.345776e-79
1	4	1.171162e-79
1	5	1.093326e-79
1	6	0.000000e+00
2	0	0.000000e+00
2	1	1.364637e-79
2	2	1.410833e-79
2	3	1.522375e-79
2	4	1.359441e-79
2	5	1.310863e-79
2	6	0.000000e+00
3	0	0.000000e+00
3	1	1.345776e-79
3	2	1.522375e-79
3	3	2.032093e-79
3	4	1.918262e-79
3	5	1.908707e-79
3	6	0.000000e+00
4	0	0.000000e+00
4	1	1.171162e-79
4	2	1.359441e-79
4	3	1.918262e-79
4	4	2.001868e-79
4	5	1.994081e-79
4	6	0.000000e+00
5	0	0.000000e+00
5	1	1.093326e-79
5	2	1.310863e-79
5	3	1.908707e-79
5	4	1.994081e-79
5	5	2.181446e-79
5	6	0.000000e+00
6	0	0.000000e+00
6	1	0.000000e+00
6	2	0.000000e+00
6	3	0.000000e+00
6	4	0.000000e+00
6	5	0.000000e+00
6	6	0.000000e+00
